topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$latency
2,1,2,1000000,1,true,1000,10,1024,100,2,0,nan
4,1,2,10,10,true,1000,1000,1024,10000,2,0,nan
4,10,4,1000000,1,true,1000,10,512,100,2,29,25.899999999999999
2,10,2,1000000,10,false,1000,10,1024,100,2,0,nan
4,1,2,1000000,10,false,1000,10,1024,100,2,0,nan
2,1,2,10,10,true,1000,1000,512,10000,5,29,nan
2,10,2,10,1,true,1,1000,512,10000,5,0,nan
4,10,2,10,10,false,1,10,512,100,5,29,2.0200000000000005
2,1,2,1000000,10,true,1,1000,512,10000,5,0,nan
4,1,4,10,1,true,1,1000,1024,10000,2,29,nan
2,10,4,10,10,false,1,10,1024,100,2,0,nan
4,10,2,1000000,10,true,1000,10,512,100,5,0,609.10000000000002
2,10,2,1000000,10,false,1000,10,512,100,5,0,nan
2,1,2,10,1,false,1000,10,1024,100,2,29,nan
2,1,2,1000000,1,true,1000,10,512,100,2,29,nan
2,1,4,10,1,false,1,1000,512,10000,5,29,nan
2,1,4,10,1,true,1000,1000,1024,10000,2,29,nan
4,10,4,1000000,1,true,1,10,512,100,5,29,nan
2,10,4,1000000,10,false,1000,1000,512,10000,5,29,nan
2,1,2,1000000,1,false,1000,10,512,100,2,29,nan
4,10,4,10,10,true,1000,1000,512,10000,5,0,1794.3142857142861
4,1,4,10,10,false,1,1000,1024,10000,5,29,2.4750000000000001
2,10,4,1000000,10,false,1000,1000,1024,10000,5,0,nan
4,1,2,1000000,10,false,1,1000,1024,10000,5,0,1.3999999999999999
4,10,2,1000000,1,true,1,10,512,100,5,0,nan
4,1,4,10,1,false,1000,10,1024,100,5,29,27.300000000000001
2,10,2,1000000,1,true,1000,10,1024,100,2,0,nan
4,1,4,10,10,true,1000,10,1024,100,5,0,1288.8499999999999
2,10,2,1000000,1,true,1,10,1024,100,5,0,nan
4,1,2,1000000,10,true,1,10,1024,100,5,29,1.22
4,10,2,1000000,1,true,1000,10,1024,100,5,0,69.400000000000006
2,10,4,10,1,true,1,10,512,100,5,0,nan
4,10,2,10,10,false,1000,10,512,100,2,29,1554.6333333333332
2,1,4,1000000,1,false,1000,1000,1024,10000,5,0,19.600000000000001
2,1,2,10,1,false,1000,10,1024,100,2,0,nan
2,10,4,1000000,10,false,1,10,1024,100,5,29,nan
4,10,4,10,1,false,1,1000,512,10000,5,29,nan
4,10,4,10,1,true,1,1000,512,10000,5,29,nan
2,1,2,1000000,1,true,1,10,512,100,5,0,nan
2,10,2,10,10,false,1,10,512,100,2,0,nan
2,1,2,10,1,false,1,1000,1024,10000,2,29,nan
4,1,2,10,10,true,1,1000,512,10000,2,0,6.7999999999999998
4,1,4,10,1,true,1000,1000,1024,10000,2,29,nan
2,1,4,1000000,1,true,1,10,512,100,5,0,nan
4,1,2,10,10,true,1000,10,512,100,5,0,1657.75
4,10,4,1000000,1,true,1,1000,512,10000,5,29,nan
2,10,4,1000000,10,false,1000,10,1024,100,2,0,nan
4,1,4,1000000,10,true,1000,10,512,100,2,0,638.29999999999995
2,1,4,10,1,true,1,1000,1024,10000,5,0,nan
4,10,2,10,10,true,1000,10,1024,100,5,29,1899.8428571428569
2,1,2,10,1,false,1,1000,1024,10000,5,0,nan
4,1,2,10,10,true,1000,10,512,100,2,0,nan
4,10,2,1000000,10,false,1000,1000,512,10000,2,29,1478.3999999999999
2,1,4,10,1,false,1000,1000,1024,10000,5,0,nan
4,10,4,1000000,10,true,1000,1000,512,10000,2,0,nan
2,1,2,10,1,false,1,10,512,100,5,0,nan
4,1,2,1000000,1,true,1000,10,512,100,2,0,nan
2,1,4,1000000,1,false,1,10,1024,100,5,29,nan
4,10,2,1000000,10,false,1,10,1024,100,2,29,0.59999999999999998
2,1,2,1000000,1,false,1,1000,1024,10000,2,0,nan
2,1,2,10,10,true,1000,1000,1024,10000,5,29,nan
2,1,4,10,10,true,1000,10,512,100,5,29,698.62
2,1,4,1000000,10,false,1000,10,512,100,5,29,nan
4,1,4,10,10,true,1000,1000,512,10000,2,0,1556.8111111111111
4,10,4,1000000,1,true,1,1000,1024,10000,2,0,nan
2,1,2,10,1,false,1,10,512,100,2,29,nan
4,1,2,10,10,false,1,10,512,100,2,29,2.04
4,1,2,10,10,true,1,10,1024,100,5,0,2.0666666666666669
4,1,2,10,10,true,1,1000,1024,10000,5,29,nan
4,1,4,10,10,false,1000,1000,1024,10000,2,29,nan
4,10,4,10,10,false,1000,1000,512,10000,5,0,1392.1000000000001
4,1,2,10,10,false,1,1000,1024,10000,5,0,nan
4,10,2,1000000,10,false,1,1000,1024,10000,2,29,1.1857142857142857
2,10,2,10,1,true,1000,10,1024,100,5,0,nan
4,1,4,10,1,false,1000,10,512,100,2,29,36.0
4,1,4,1000000,10,false,1000,1000,1024,10000,5,0,1178.2
2,1,2,10,10,false,1000,1000,512,10000,5,0,nan
2,1,4,10,10,false,1000,10,1024,100,5,29,581.34285714285716
4,10,4,10,10,true,1000,1000,1024,10000,5,0,1532.9399999999998
2,1,2,1000000,10,false,1,10,512,100,5,0,nan
2,1,4,1000000,1,true,1,1000,512,10000,5,29,nan
4,10,2,1000000,10,false,1000,10,1024,100,5,29,578.875
2,1,4,1000000,10,true,1,10,512,100,5,29,nan
4,1,2,10,1,false,1000,10,1024,100,5,0,61.0
2,1,4,10,10,false,1000,1000,512,10000,2,29,nan
2,10,4,10,10,false,1000,1000,1024,10000,2,0,nan
4,10,4,1000000,10,true,1000,10,1024,100,2,0,nan
2,1,2,1000000,1,true,1,10,512,100,2,0,nan
2,1,2,1000000,1,true,1000,10,1024,100,2,0,nan
4,10,2,1000000,1,false,1000,10,512,100,5,0,61.600000000000001
4,1,2,10,1,false,1,10,512,100,5,0,nan
2,10,4,1000000,1,false,1000,1000,1024,10000,2,0,nan
4,1,2,10,1,false,1,1000,1024,10000,2,0,nan
4,1,4,10,10,false,1000,1000,512,10000,5,0,nan
4,1,4,1000000,10,true,1,10,512,100,2,0,nan
2,1,4,1000000,1,true,1,1000,1024,10000,5,29,nan
4,10,4,1000000,1,false,1,1000,1024,10000,2,0,nan
4,10,4,1000000,10,true,1,10,1024,100,5,0,nan
2,1,4,10,1,false,1,1000,1024,10000,2,29,nan
2,1,4,10,1,true,1,10,1024,100,5,29,nan
2,10,2,10,10,true,1,10,1024,100,2,0,nan
2,1,4,10,10,true,1000,10,512,100,2,29,708.30000000000007
2,1,2,1000000,10,true,1,1000,1024,10000,2,0,nan
4,1,4,1000000,10,true,1000,10,1024,100,2,0,2518.5666666666671
2,1,4,1000000,1,false,1,1000,512,10000,5,29,nan
4,1,4,1000000,10,false,1,1000,1024,10000,2,29,81.900000000000006
4,1,4,1000000,10,false,1000,10,512,100,5,29,1696.4333333333332
2,1,4,10,1,false,1,10,1024,100,2,0,nan
4,10,2,10,10,false,1000,10,1024,100,5,0,1800.5
4,10,4,10,1,true,1000,10,512,100,5,0,19.0
4,10,2,10,1,true,1000,1000,1024,10000,5,0,92.200000000000003
4,10,4,1000000,10,true,1000,1000,512,10000,5,29,338.67500000000001
2,1,2,10,10,false,1000,10,1024,100,5,29,nan
4,10,2,10,10,false,1000,1000,1024,10000,2,29,1799.22
4,10,4,10,10,true,1,10,512,100,5,0,4.0
2,1,2,1000000,10,true,1000,1000,512,10000,5,0,nan
4,10,2,1000000,1,false,1000,1000,1024,10000,2,0,42.200000000000003
2,1,4,1000000,1,true,1,1000,1024,10000,5,0,nan
2,10,4,10,1,false,1000,1000,512,10000,5,0,nan
4,10,4,1000000,10,true,1,10,1024,100,2,0,1.6000000000000001
4,1,4,10,10,false,1,10,1024,100,5,0,nan
4,10,2,10,10,true,1000,1000,512,10000,5,29,1572.0222222222224
2,1,4,10,1,true,1,1000,512,10000,5,29,nan
4,10,2,1000000,1,false,1000,1000,1024,10000,5,0,nan
4,10,2,1000000,1,false,1,10,512,100,2,0,nan
4,10,2,1000000,10,false,1000,10,512,100,2,29,529.4799999999999
4,1,2,10,10,false,1000,10,1024,100,2,0,nan
4,1,4,10,10,true,1000,10,1024,100,5,29,1461.0
4,1,4,10,10,true,1,1000,512,10000,5,29,nan
4,10,2,1000000,10,true,1000,10,1024,100,2,29,468.63333333333327
2,1,2,10,1,false,1000,1000,1024,10000,2,29,nan
2,1,2,1000000,1,false,1,10,512,100,2,0,nan
4,10,2,10,10,false,1000,10,1024,100,2,29,1598.3166666666666
2,10,4,1000000,1,true,1000,1000,512,10000,2,0,nan
2,1,4,10,1,false,1,10,512,100,2,29,nan
2,1,2,10,10,true,1000,10,512,100,5,29,nan
4,10,2,1000000,10,true,1000,10,512,100,5,0,616.04999999999995
4,10,2,10,10,false,1,1000,1024,10000,2,0,3.2200000000000002
2,1,4,1000000,1,true,1,10,1024,100,2,0,nan
4,10,4,10,10,false,1,10,512,100,2,29,2.6000000000000001
4,10,2,10,10,true,1,1000,512,10000,2,0,2.1499999999999999
4,1,4,10,10,true,1000,10,512,100,5,0,1595.7777777777781
4,10,4,1000000,10,false,1,10,512,100,2,0,nan
4,1,4,10,10,false,1000,10,1024,100,2,29,1694.5500000000002
4,1,2,10,10,false,1000,1000,512,10000,5,0,1910.2333333333333
4,1,4,1000000,1,true,1,1000,1024,10000,2,29,nan
4,1,2,1000000,10,true,1,10,1024,100,2,29,nan
4,10,4,1000000,1,true,1,1000,1024,10000,2,29,nan
2,10,4,10,1,true,1,10,512,100,2,0,nan
4,10,2,10,10,false,1,1000,512,10000,5,0,2.2600000000000002
4,1,2,10,1,true,1,1000,1024,10000,2,29,nan
4,10,2,1000000,10,true,1000,1000,1024,10000,5,0,481.26666666666665
2,10,4,1000000,10,false,1000,10,512,100,2,0,nan
4,10,4,1000000,1,true,1,10,512,100,2,29,nan
4,10,4,1000000,10,false,1000,1000,512,10000,5,0,902.06666666666661
2,1,2,10,1,false,1,1000,512,10000,5,0,nan
2,1,2,10,10,true,1,10,512,100,5,0,nan
4,1,2,1000000,10,false,1000,1000,1024,10000,2,0,nan
4,10,4,10,10,true,1,10,1024,100,5,0,3.7999999999999998
2,1,2,10,10,false,1,10,1024,100,5,0,2.0
2,10,2,1000000,10,true,1000,10,1024,100,5,29,nan
4,10,4,10,1,true,1,10,512,100,5,0,nan
2,1,4,1000000,10,true,1,10,512,100,5,0,nan
4,10,4,10,1,true,1,10,512,100,5,29,nan
2,10,4,1000000,1,false,1,1000,512,10000,2,0,nan
4,10,4,1000000,10,true,1,10,1024,100,2,29,nan
4,10,4,1000000,1,true,1,10,1024,100,5,29,nan
4,1,4,1000000,10,true,1000,1000,1024,10000,5,0,2200.5999999999999
4,1,4,1000000,1,true,1000,10,512,100,5,29,52.100000000000001
2,1,4,1000000,10,false,1000,10,512,100,2,29,nan
2,1,2,1000000,1,false,1000,10,1024,100,2,0,nan
4,10,4,1000000,1,false,1,10,512,100,5,0,nan
2,1,4,10,1,false,1,10,512,100,2,29,nan
2,10,2,10,10,false,1,1000,512,10000,2,0,2.2000000000000002
4,10,4,1000000,1,false,1,10,512,100,5,29,nan
2,10,2,10,10,true,1,1000,512,10000,5,29,1.5166666666666666
2,1,4,10,1,true,1000,10,512,100,2,29,nan
2,1,2,1000000,1,true,1000,10,512,100,5,0,nan
2,1,2,10,1,false,1,1000,1024,10000,5,29,nan
4,1,4,10,10,false,1000,1000,512,10000,2,0,1988.5999999999997
4,1,2,1000000,10,true,1000,1000,512,10000,5,29,600.0200000000001
4,10,4,1000000,1,true,1000,1000,1024,10000,5,0,nan
2,1,4,10,10,true,1000,10,512,100,2,29,559.9666666666667
4,10,4,1000000,1,true,1,10,512,100,2,29,nan
4,1,2,1000000,1,true,1,1000,1024,10000,5,0,nan
4,10,4,1000000,1,false,1,1000,512,10000,2,29,nan
4,1,2,1000000,10,false,1000,10,1024,100,5,0,nan
4,1,2,10,10,true,1,1000,1024,10000,2,29,2.2800000000000002
2,1,2,10,10,false,1,10,1024,100,2,29,nan
2,10,4,10,1,false,1000,1000,1024,10000,2,0,nan
2,1,2,1000000,10,false,1000,1000,1024,10000,2,0,nan
2,10,4,1000000,10,true,1,1000,1024,10000,2,29,nan
4,1,4,1000000,10,true,1000,1000,512,10000,5,29,1590.075
2,10,4,10,10,true,1,10,1024,100,2,29,1.3
2,1,4,1000000,1,true,1000,1000,512,10000,2,29,nan
4,1,2,1000000,1,true,1,10,1024,100,5,0,nan
2,1,4,1000000,1,true,1000,10,512,100,5,29,nan
4,10,4,10,1,false,1000,1000,512,10000,2,29,nan
2,1,2,1000000,10,true,1,10,512,100,5,0,nan
4,1,2,1000000,10,true,1,1000,512,10000,5,29,2.9333333333333336
4,10,4,1000000,10,false,1,10,1024,100,2,29,nan
2,1,4,10,10,false,1000,1000,512,10000,2,29,nan
2,1,4,1000000,1,true,1000,1000,512,10000,5,29,nan
2,1,4,1000000,1,true,1,10,512,100,5,29,nan
2,1,2,1000000,1,true,1,10,1024,100,5,0,nan
2,10,4,10,10,true,1,10,512,100,5,0,1.3999999999999997
4,10,4,1000000,10,true,1000,10,512,100,5,29,nan
2,10,2,10,1,true,1,10,512,100,5,0,nan
4,10,2,10,10,false,1,10,512,100,5,29,1.7571428571428569
2,10,2,10,10,false,1000,10,1024,100,2,0,855.89999999999998
2,1,4,1000000,10,false,1000,10,512,100,2,29,nan
4,10,2,10,1,true,1,10,1024,100,5,0,nan
2,1,2,10,1,false,1,1000,1024,10000,5,0,nan
4,1,4,10,10,true,1000,10,512,100,2,29,1749.1833333333332
2,1,4,10,1,false,1000,1000,512,10000,2,29,nan
2,1,2,1000000,10,true,1,1000,1024,10000,2,0,nan
2,1,4,1000000,1,false,1,10,512,100,2,29,nan
2,1,2,10,10,false,1,10,1024,100,2,0,nan
4,1,2,1000000,10,false,1000,10,512,100,2,0,nan
2,1,2,10,1,false,1000,10,1024,100,5,0,nan
2,1,2,10,1,true,1000,10,1024,100,2,29,nan
2,10,4,1000000,10,false,1,10,512,100,5,29,nan
2,1,4,10,10,true,1000,1000,512,10000,2,0,815.66666666666663
4,10,4,1000000,1,true,1,10,512,100,5,29,nan
2,10,2,1000000,1,true,1,10,1024,100,2,0,nan
2,1,4,1000000,1,false,1000,1000,1024,10000,2,29,nan
2,1,2,10,1,true,1,10,1024,100,2,29,nan
4,1,2,10,1,false,1,10,512,100,2,29,nan
4,10,4,1000000,1,false,1000,1000,512,10000,5,29,27.933333333333334
4,10,4,10,1,false,1,10,512,100,5,0,nan
4,1,2,10,1,true,1000,1000,1024,10000,5,0,71.200000000000003
2,1,2,10,1,false,1,1000,512,10000,2,0,nan
2,10,4,1000000,10,true,1,1000,512,10000,5,0,nan
4,10,2,10,1,true,1000,10,1024,100,5,0,74.0
4,10,4,10,10,true,1,1000,1024,10000,5,0,2.3250000000000002
2,1,4,10,1,false,1,10,512,100,5,29,nan
4,10,2,10,10,true,1,10,512,100,5,29,2.1600000000000001
2,1,2,1000000,10,false,1000,1000,1024,10000,2,0,nan
2,1,4,10,10,true,1,10,512,100,5,0,nan
4,10,2,1000000,10,true,1,1000,1024,10000,2,0,nan
2,1,4,1000000,1,true,1000,1000,1024,10000,2,29,nan
2,1,4,10,1,true,1,10,512,100,5,29,nan
2,1,4,1000000,1,true,1,10,1024,100,5,29,nan
4,1,4,1000000,10,false,1,1000,512,10000,2,29,nan
2,1,4,1000000,1,true,1000,10,1024,100,5,29,16.100000000000001
4,10,2,1000000,10,false,1,10,512,100,5,29,nan
2,1,4,10,10,true,1000,10,1024,100,5,29,805.13333333333333
2,10,4,10,10,false,1000,1000,512,10000,5,0,nan
2,1,2,1000000,10,false,1,10,1024,100,5,0,nan
2,1,4,1000000,1,true,1000,10,1024,100,5,29,nan
4,10,4,10,1,false,1000,1000,512,10000,2,29,35.56666666666667
4,10,4,1000000,1,false,1000,10,512,100,2,0,22.600000000000001
4,10,2,10,1,false,1000,10,512,100,5,0,57.899999999999999
2,10,4,1000000,10,false,1000,1000,512,10000,2,29,nan
4,10,4,1000000,1,false,1,10,1024,100,5,29,nan
2,1,4,10,1,false,1000,10,512,100,5,0,nan
2,1,4,1000000,10,true,1,1000,512,10000,5,29,nan
4,1,4,1000000,10,true,1000,1000,512,10000,5,0,nan
2,1,2,1000000,1,true,1,10,512,100,2,0,nan
4,10,4,10,1,true,1,10,1024,100,2,0,nan
2,1,4,10,1,true,1000,1000,512,10000,2,29,nan
2,1,4,10,1,false,1,10,1024,100,5,0,nan
2,1,4,10,1,false,1,1000,1024,10000,5,0,nan
4,1,2,10,1,false,1000,1000,1024,10000,5,0,57.899999999999999
2,10,4,10,10,true,1000,1000,512,10000,5,29,nan
2,1,2,1000000,1,true,1,1000,1024,10000,5,0,nan
4,10,4,10,10,true,1,10,512,100,2,0,2.0200000000000005
2,1,4,1000000,1,true,1000,10,1024,100,5,0,nan
2,1,2,1000000,10,false,1000,10,1024,100,5,29,nan
4,1,2,10,10,false,1,10,1024,100,2,29,2.0750000000000002
4,1,2,1000000,1,true,1,10,512,100,2,0,nan
2,1,2,10,10,false,1000,10,512,100,5,29,645.86666666666667
2,10,2,1000000,1,true,1000,10,512,100,2,0,nan
4,10,4,10,10,true,1,10,512,100,2,29,2.2600000000000002
4,1,4,10,10,false,1,10,1024,100,5,29,2.04
2,1,4,10,1,true,1000,10,512,100,5,29,nan
2,10,2,10,1,false,1,1000,1024,10000,2,0,nan
2,1,2,1000000,1,false,1,1000,512,10000,2,0,nan
4,10,2,1000000,10,false,1000,10,512,100,5,0,525.56666666666672
4,1,2,1000000,10,true,1,10,512,100,5,29,1.2600000000000002
2,1,2,1000000,10,true,1000,1000,1024,10000,2,29,nan
4,10,4,10,1,true,1,1000,1024,10000,5,0,nan
4,10,4,10,1,true,1000,1000,512,10000,5,29,46.899999999999999
4,10,2,1000000,1,false,1,1000,1024,10000,5,0,nan
