topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$latency
2,10,4,10,10,1,1000,1000,1024,10000,5,0,1692.8166666666666
4,10,4,1000000,10,1,1000,10,512,100,5,29,5824.6166666666659
2,1,2,10,10,1,1000,10,1024,100,2,29,1599.9583333333333
2,10,2,1000000,10,1,1,10,512,100,5,29,1.825
4,10,2,1000000,10,0,1,1000,512,10000,5,29,3.274999999999999
4,1,2,1000000,10,0,1000,10,1024,100,5,29,3371.3833333333337
2,1,4,10,10,0,1,1000,512,10000,5,29,1.8416666666666666
4,10,4,1000000,10,1,1,10,1024,100,5,0,4.2499999999999991
2,10,2,1000000,10,0,1000,10,512,100,5,0,1563.708333333333
4,1,4,10,1,1,1,10,1024,100,5,0,1.5083333333333335
2,10,4,1000000,10,0,1000,1000,1024,10000,2,29,1677.0250000000003
4,1,2,1000000,10,1,1000,1000,1024,10000,5,0,3209.4666666666667
4,10,4,1000000,10,0,1000,10,512,100,5,29,5241.7666666666664
2,1,4,10,1,1,1000,10,1024,100,2,29,117.46666666666665
2,10,2,1000000,10,1,1000,10,512,100,5,0,1423.5583333333334
4,10,2,10,1,0,1000,1000,1024,10000,2,29,187.25833333333333
2,1,2,1000000,10,1,1,10,512,100,2,29,1.825
4,1,4,10,1,0,1,1000,512,10000,5,0,1.2583333333333331
2,1,4,1000000,10,1,1,10,512,100,2,29,1.9083333333333334
4,10,4,1000000,10,0,1000,10,1024,100,5,0,4179.8666666666668
4,1,4,10,10,0,1,1000,512,10000,5,29,4.2333333333333334
2,10,2,10,10,1,1000,1000,512,10000,5,29,1471.4583333333333
4,1,2,10,10,1,1000,1000,512,10000,2,0,4372.4750000000004
2,10,4,10,10,0,1000,1000,1024,10000,5,29,1792.1166666666666
4,1,2,1000000,1,1,1,1000,512,10000,5,0,1.2583333333333331
4,1,2,10,1,0,1,1000,512,10000,2,29,1.2749999999999997
2,1,4,1000000,1,1,1,10,512,100,2,0,1.1083333333333332
2,10,4,10,1,0,1000,10,1024,100,2,29,121.17500000000001
2,1,2,10,1,1,1000,10,1024,100,5,0,104.38333333333333
4,10,4,10,1,1,1000,10,1024,100,2,29,227.34166666666667
2,1,4,1000000,1,1,1,10,1024,100,2,29,1.0999999999999999
2,1,4,10,1,0,1000,1000,1024,10000,5,29,129.38333333333333
2,1,4,1000000,1,1,1000,10,512,100,5,0,114.2
4,1,4,10,10,1,1000,1000,1024,10000,5,29,5170.625
2,10,4,10,10,1,1,10,512,100,5,29,1.916666666666667
4,10,2,1000000,10,1,1,1000,1024,10000,2,0,3.5416666666666665
2,10,4,10,1,1,1000,1000,512,10000,2,0,111.15000000000002
2,10,2,10,1,0,1000,10,512,100,2,0,98.841666666666654
4,1,4,10,1,1,1000,10,1024,100,5,29,203.0
4,10,4,1000000,10,0,1000,10,1024,100,5,29,4500.7749999999996
2,10,2,1000000,1,1,1000,10,1024,100,2,29,101.86666666666667
2,1,2,1000000,10,0,1,10,1024,100,5,29,1.7916666666666663
2,1,2,10,10,1,1,1000,1024,10000,5,29,2.2416666666666667
4,10,4,1000000,1,0,1,10,1024,100,2,0,1.2499999999999998
2,10,2,1000000,1,1,1000,1000,1024,10000,5,0,97.766666666666652
4,1,2,1000000,10,1,1000,1000,512,10000,2,0,4346.4250000000002
4,1,2,10,1,0,1000,10,512,100,2,29,198.43333333333337
4,10,2,10,1,0,1000,10,512,100,5,29,183.65833333333333
4,10,2,10,10,1,1,1000,1024,10000,5,0,3.3083333333333322
4,1,2,10,10,1,1,10,512,100,5,29,3.1416666666666671
4,1,2,10,1,1,1000,10,512,100,2,0,175.30833333333337
2,10,2,10,10,1,1000,10,512,100,2,0,1464.5916666666669
2,10,4,10,1,0,1,10,512,100,2,0,1.1083333333333332
4,10,4,1000000,1,0,1,10,1024,100,5,0,1.2666666666666664
2,1,4,10,10,0,1000,1000,1024,10000,5,0,1671.9250000000002
4,10,4,1000000,1,0,1000,1000,512,10000,2,0,237.39166666666665
4,1,2,10,10,0,1,1000,512,10000,2,0,3.191666666666666
2,10,2,1000000,1,1,1000,10,512,100,5,29,96.858333333333334
2,10,4,10,10,1,1,10,1024,100,5,29,1.925
4,10,4,1000000,1,1,1000,10,1024,100,5,29,211.20000000000002
4,1,2,1000000,1,0,1000,1000,512,10000,5,0,179.98333333333335
2,10,2,1000000,1,0,1000,1000,1024,10000,5,29,98.441666666666663
4,1,2,1000000,10,0,1000,10,512,100,5,29,3751.5083333333332
2,10,2,10,10,1,1,10,512,100,2,29,1.7916666666666663
4,10,4,10,1,1,1000,1000,1024,10000,2,0,220.34166666666667
2,10,2,10,1,0,1,10,1024,100,2,29,1.0999999999999999
4,10,4,10,1,1,1,10,512,100,2,0,1.2499999999999998
2,10,2,1000000,1,1,1000,10,1024,100,5,29,95.558333333333337
2,1,2,10,10,0,1000,10,1024,100,2,0,1499.7166666666665
4,10,2,10,1,0,1000,1000,512,10000,5,0,195.29999999999998
2,10,4,1000000,10,1,1,10,1024,100,5,29,1.9083333333333334
2,10,2,10,1,0,1,10,512,100,2,29,1.1416666666666666
2,1,2,1000000,1,1,1,10,512,100,2,29,1.1249999999999998
4,10,2,1000000,10,0,1000,10,1024,100,2,29,4657.2833333333328
2,1,2,1000000,1,0,1,10,512,100,5,0,1.1166666666666665
2,1,4,10,1,1,1000,1000,1024,10000,2,0,135.66666666666669
4,10,4,1000000,10,1,1000,1000,1024,10000,2,29,4779.5249999999996
4,1,2,10,10,0,1000,10,1024,100,2,29,5471.9499999999998
2,1,2,1000000,10,0,1000,1000,512,10000,2,29,1488.0416666666667
2,1,4,1000000,1,0,1,1000,512,10000,2,0,1.0999999999999999
2,10,2,10,1,1,1000,1000,512,10000,2,29,100.36666666666667
2,10,4,10,1,0,1000,10,512,100,5,29,119.05000000000001
2,1,4,10,1,0,1,10,1024,100,2,0,1.0999999999999999
2,10,4,10,1,1,1000,1000,512,10000,5,0,115.55833333333334
4,10,4,1000000,1,0,1,1000,512,10000,5,0,1.2583333333333331
4,10,4,1000000,1,1,1000,10,1024,100,5,0,216.41666666666671
2,1,2,10,10,1,1,10,1024,100,2,0,1.7916666666666663
2,10,4,1000000,1,1,1,10,1024,100,2,0,1.1166666666666665
4,1,2,1000000,10,0,1,10,1024,100,5,29,3.1416666666666662
4,1,2,1000000,1,0,1,1000,1024,10000,5,0,1.2499999999999998
4,1,2,10,1,1,1000,1000,1024,10000,2,29,198.08333333333334
2,10,4,1000000,10,1,1,1000,1024,10000,5,29,1.9416666666666671
4,10,2,10,1,0,1,1000,512,10000,5,0,1.2416666666666665
2,10,2,1000000,10,1,1000,10,512,100,2,29,1625.2666666666667
4,10,2,10,1,1,1,1000,512,10000,2,29,1.2666666666666664
2,1,4,10,10,1,1000,10,512,100,2,0,1725.6166666666668
4,10,2,10,1,0,1,10,1024,100,5,29,1.2666666666666664
2,10,2,1000000,10,0,1000,1000,1024,10000,5,29,1556.8499999999997
4,1,4,10,10,1,1,1000,512,10000,5,29,4.458333333333333
4,1,2,10,10,1,1,10,1024,100,2,0,3.2916666666666661
2,10,4,1000000,10,1,1,1000,512,10000,5,29,2.0333333333333332
4,1,2,1000000,1,0,1,1000,512,10000,5,29,1.2666666666666664
2,1,4,10,10,0,1,10,512,100,5,0,1.9416666666666667
2,10,4,10,10,0,1,1000,512,10000,2,0,1.9583333333333333
2,1,4,10,1,0,1000,1000,1024,10000,2,0,125.31666666666668
2,1,2,1000000,1,0,1,1000,512,10000,2,0,1.1083333333333332
2,1,4,1000000,10,1,1,10,1024,100,5,0,1.925
4,10,4,10,10,0,1000,10,1024,100,2,0,5099.0750000000007
2,1,4,10,1,0,1,1000,1024,10000,5,0,1.1249999999999998
2,1,4,1000000,10,1,1000,10,512,100,2,29,1862.0500000000002
4,10,2,10,10,1,1,1000,1024,10000,5,29,4.2999999999999998
2,1,2,10,1,1,1000,10,1024,100,2,0,104.29166666666667
2,10,4,10,1,0,1,10,1024,100,2,0,1.0999999999999999
4,1,2,1000000,1,0,1,10,512,100,2,29,1.2666666666666664
2,10,4,1000000,10,1,1,10,512,100,5,29,1.925
4,1,4,1000000,10,0,1000,1000,512,10000,2,29,4943.4833333333327
2,10,2,10,1,0,1,10,512,100,5,0,1.0999999999999999
4,1,4,10,10,1,1000,10,512,100,5,29,4841.875
4,10,2,1000000,10,1,1000,10,512,100,2,29,4588.541666666667
4,10,2,1000000,10,1,1000,1000,512,10000,5,29,4371.3749999999991
4,10,2,1000000,10,1,1000,1000,1024,10000,5,0,4712.9749999999995
4,10,2,1000000,10,0,1000,1000,512,10000,5,29,5350.6333333333332
4,1,2,1000000,10,1,1000,10,512,100,5,0,4398.8666666666668
2,1,4,1000000,1,1,1,10,512,100,2,29,1.1083333333333332
2,1,4,10,10,1,1000,1000,512,10000,2,0,1876.4666666666665
2,10,2,1000000,10,1,1,1000,1024,10000,2,0,2.1916666666666664
2,1,2,10,10,1,1000,1000,1024,10000,2,29,1486.7416666666666
2,1,2,10,10,0,1000,1000,512,10000,2,0,1516.7916666666667
4,10,4,1000000,10,1,1,10,1024,100,2,29,4.5249999999999995
4,1,2,1000000,1,0,1,1000,1024,10000,2,0,1.2749999999999997
2,1,2,10,1,1,1,10,512,100,5,0,1.1249999999999998
4,10,4,1000000,1,1,1000,1000,1024,10000,5,29,264.99166666666667
2,1,4,1000000,1,1,1000,10,512,100,5,29,126.99166666666666
2,10,2,1000000,10,0,1,10,512,100,2,29,1.8166666666666664
2,10,2,10,1,0,1000,10,1024,100,5,29,95.61666666666666
4,10,4,1000000,10,0,1000,1000,1024,10000,2,29,5293.9000000000005
4,10,2,10,10,1,1000,1000,512,10000,5,29,3566.8916666666664
4,1,2,1000000,10,1,1,1000,1024,10000,5,0,3.2249999999999996
4,1,4,1000000,10,0,1,1000,512,10000,2,0,5.4416666666666664
2,10,4,10,1,1,1000,10,512,100,5,29,113.24166666666666
4,1,4,1000000,10,0,1,10,1024,100,5,0,4.2000000000000002
4,10,4,10,10,1,1000,10,512,100,5,29,4811.4999999999991
4,10,2,1000000,1,1,1,10,512,100,2,0,1.2499999999999998
4,1,2,1000000,1,0,1,1000,512,10000,5,0,4.1749999999999998
2,1,4,10,1,1,1,1000,1024,10000,2,0,3.5333333333333332
2,10,2,10,10,0,1,1000,512,10000,2,29,1.8166666666666664
2,1,2,10,1,1,1000,1000,512,10000,2,0,103.90833333333335
4,1,4,10,1,0,1,1000,512,10000,2,0,1.2583333333333331
2,1,2,1000000,10,1,1,10,512,100,5,29,1.7833333333333332
4,10,2,10,1,0,1,1000,1024,10000,2,29,1.283333333333333
4,10,4,10,10,0,1000,1000,512,10000,2,0,4187.1916666666666
4,1,4,10,1,1,1000,1000,1024,10000,5,29,254.0916666666667
4,10,2,10,10,1,1000,10,512,100,5,0,4831.7833333333338
2,10,2,10,1,1,1,10,1024,100,2,29,1.1333333333333331
2,10,4,1000000,1,0,1000,10,512,100,5,29,118.76666666666667
2,10,4,1000000,10,0,1000,1000,512,10000,5,0,1633.2
4,10,4,1000000,10,0,1,10,1024,100,5,29,4.1416666666666666
4,10,2,1000000,1,1,1000,10,1024,100,5,0,174.93333333333331
2,1,2,1000000,1,1,1000,1000,1024,10000,5,29,111.18333333333334
4,1,2,1000000,10,0,1,1000,1024,10000,2,0,3.2166666666666663
2,1,4,10,10,0,1000,1000,1024,10000,2,29,1593.7083333333333
4,1,2,1000000,10,1,1,10,1024,100,2,0,3.2916666666666661
4,10,4,10,1,0,1,1000,512,10000,5,29,1.2749999999999997
2,10,4,10,10,0,1,1000,1024,10000,5,29,1.9000000000000004
4,10,2,1000000,10,0,1000,1000,512,10000,2,0,4264.375
2,1,4,10,1,1,1000,1000,512,10000,2,0,114.22500000000001
4,10,4,10,1,1,1,10,512,100,5,0,1.2499999999999998
2,1,4,10,10,0,1000,10,1024,100,2,0,1911.2083333333337
4,1,4,1000000,1,0,1000,1000,512,10000,2,0,231.14166666666668
4,1,2,1000000,10,1,1,1000,512,10000,2,0,3.2083333333333326
4,1,2,1000000,1,1,1000,1000,1024,10000,2,0,181.15833333333333
2,10,2,10,1,0,1000,10,512,100,5,29,96.858333333333334
2,1,2,10,1,0,1000,10,512,100,2,0,106.88333333333333
4,10,2,1000000,1,1,1000,1000,1024,10000,2,0,179.61666666666667
2,10,4,1000000,1,0,1,1000,1024,10000,5,0,1.1083333333333332
4,1,4,10,10,0,1000,10,1024,100,2,0,5258.3416666666672
4,1,2,10,1,0,1,1000,512,10000,2,0,1.2499999999999998
4,1,2,10,1,1,1,1000,1024,10000,2,0,1.2583333333333331
4,1,2,10,1,1,1000,10,1024,100,2,0,191.25833333333335
2,10,4,1000000,1,0,1,1000,512,10000,2,0,1.1166666666666665
4,10,2,10,1,1,1,10,1024,100,2,29,1.2333333333333332
2,1,2,1000000,1,0,1000,1000,1024,10000,5,29,103.90833333333335
2,10,2,1000000,10,0,1,10,512,100,5,0,2.2083333333333326
2,1,4,10,10,1,1,1000,512,10000,5,29,1.9666666666666668
2,1,2,10,10,0,1,1000,512,10000,2,0,1.8166666666666664
4,10,4,1000000,10,0,1,1000,512,10000,2,0,4.2416666666666654
2,10,2,10,1,0,1,1000,1024,10000,2,29,1.1083333333333332
2,1,4,1000000,10,0,1,1000,1024,10000,5,0,1.9000000000000004
4,10,4,10,1,1,1,1000,1024,10000,5,0,1.2499999999999998
4,10,2,10,10,1,1000,1000,1024,10000,5,0,4267.458333333333
2,1,4,1000000,1,1,1000,1000,512,10000,5,29,120.675
2,10,4,10,10,1,1000,10,512,100,5,0,1878.0166666666667
2,10,4,1000000,1,1,1000,1000,512,10000,2,29,142.80833333333331
4,1,4,1000000,1,0,1,1000,1024,10000,5,29,1.2583333333333331
4,1,4,10,1,0,1000,1000,1024,10000,5,29,241.94166666666669
2,10,4,1000000,1,0,1,10,512,100,5,29,1.1083333333333332
4,10,2,1000000,1,1,1000,1000,512,10000,2,0,194.51666666666668
2,10,4,1000000,10,0,1,10,512,100,5,0,1.916666666666667
4,1,4,1000000,1,0,1000,1000,512,10000,5,29,247.59166666666667
4,1,2,1000000,10,1,1000,10,512,100,5,29,3197.6750000000006
4,10,2,10,10,1,1,10,1024,100,5,0,3.3499999999999996
4,10,4,1000000,1,0,1000,10,1024,100,5,29,239.30000000000004
4,1,2,10,1,0,1000,10,512,100,5,29,173.35833333333335
2,1,4,1000000,10,0,1,10,1024,100,5,29,1.8416666666666666
4,10,4,1000000,10,1,1000,1000,1024,10000,5,0,3703.1000000000004
4,1,2,10,1,1,1,1000,512,10000,2,0,1.2666666666666664
2,10,4,1000000,1,0,1000,1000,1024,10000,5,0,127.49166666666667
4,1,2,1000000,10,0,1000,1000,512,10000,5,0,4637.6500000000005
2,10,4,10,10,1,1,1000,512,10000,5,29,1.9916666666666665
2,10,2,1000000,1,1,1000,1000,1024,10000,2,29,110.59999999999998
2,10,2,1000000,10,1,1,1000,512,10000,2,29,1.8166666666666664
4,10,4,1000000,1,1,1,1000,1024,10000,2,0,1.2583333333333331
4,10,2,10,10,0,1,10,1024,100,2,29,3.3249999999999993
4,1,4,1000000,1,0,1000,10,1024,100,5,0,225.59166666666667
4,10,4,1000000,1,1,1000,10,512,100,5,0,238.74166666666667
2,1,2,10,10,1,1000,1000,512,10000,5,29,1453.4749999999997
2,10,4,1000000,10,1,1000,1000,512,10000,2,0,1829.6583333333335
4,10,2,1000000,10,1,1000,10,512,100,5,29,4859.0916666666672
2,1,4,1000000,10,0,1,1000,512,10000,2,29,2.0166666666666662
2,1,2,1000000,1,1,1000,1000,1024,10000,2,29,111.24999999999999
2,1,4,1000000,10,1,1,1000,1024,10000,5,0,1.8666666666666665
4,1,4,10,10,0,1000,10,512,100,2,29,6211.0083333333314
4,1,2,1000000,10,0,1,10,512,100,2,0,3.2499999999999996
2,1,2,10,1,1,1,10,512,100,2,29,1.0999999999999999
4,10,2,10,1,0,1,1000,1024,10000,5,29,1.2499999999999998
4,1,4,1000000,1,1,1000,10,512,100,5,29,253.2833333333333
4,10,4,10,10,0,1000,10,1024,100,5,29,4811.1916666666666
2,10,2,1000000,10,1,1,10,512,100,2,29,1.8416666666666666
4,1,2,1000000,1,1,1,10,512,100,5,29,1.2583333333333331
2,1,4,1000000,1,1,1,1000,1024,10000,5,29,1.1166666666666665
2,10,4,1000000,10,0,1,1000,1024,10000,2,29,1.9749999999999999
2,1,4,1000000,10,0,1,1000,1024,10000,2,0,1.9833333333333334
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,3.191666666666666
4,10,4,10,10,0,1000,10,512,100,2,29,5495.333333333333
2,1,2,10,10,0,1,10,512,100,5,0,1.825
4,10,2,10,1,0,1000,1000,512,10000,2,29,202.8416666666667
4,1,4,1000000,10,0,1000,10,512,100,2,0,5131.1500000000005
2,1,2,1000000,10,0,1000,10,1024,100,2,0,1515.4416666666666
4,1,4,10,10,1,1,10,1024,100,5,29,4.2583333333333337
4,10,4,1000000,10,0,1,1000,512,10000,2,29,4.0666666666666673
4,1,4,1000000,1,0,1,10,1024,100,2,0,1.2499999999999998
2,10,2,10,1,1,1,10,512,100,5,29,1.1166666666666665
4,10,2,1000000,10,1,1,1000,1024,10000,2,29,3.5083333333333329
4,10,4,1000000,10,1,1000,1000,512,10000,5,29,4899.7750000000005
4,10,2,1000000,10,0,1,10,1024,100,5,29,3.3249999999999993
2,10,2,1000000,1,1,1000,1000,512,10000,2,29,104.44166666666665
2,10,4,10,1,1,1000,1000,512,10000,2,29,135.5
4,10,2,1000000,10,0,1,1000,1024,10000,5,29,3.2583333333333329
2,1,4,10,10,1,1,10,512,100,5,29,1.925
2,10,4,1000000,10,0,1,1000,1024,10000,5,0,1.9666666666666668
4,10,4,1000000,1,1,1,10,1024,100,5,0,1.2416666666666665
4,1,2,10,1,0,1000,1000,1024,10000,5,0,200.64166666666674
4,10,2,10,10,0,1000,10,1024,100,5,29,3754.0666666666671
4,1,4,10,10,1,1,10,512,100,5,0,4.2416666666666663
2,1,2,1000000,1,1,1,1000,1024,10000,5,29,1.1166666666666665
2,10,4,10,1,0,1,10,1024,100,2,29,1.0999999999999999
4,1,4,1000000,10,1,1000,1000,512,10000,5,0,4713.1499999999996
4,10,2,10,10,0,1000,1000,1024,10000,5,29,3544.0250000000001
4,1,2,1000000,1,0,1,1000,512,10000,2,0,1.2333333333333332
4,10,2,1000000,10,0,1,1000,1024,10000,5,0,4.0833333333333339
2,1,4,1000000,1,1,1000,1000,1024,10000,2,29,134.82500000000002
2,1,2,10,10,0,1000,10,1024,100,2,29,1513.4833333333333
4,1,4,1000000,10,0,1,1000,512,10000,2,29,4.3083333333333327
2,1,4,10,10,0,1000,1000,512,10000,5,29,1622.2583333333332
2,10,4,1000000,10,1,1000,1000,1024,10000,2,29,1710.8500000000001
4,1,4,10,10,1,1000,10,1024,100,5,0,4817.6416666666664
4,1,4,10,10,1,1,10,1024,100,2,0,4.3499999999999996
2,1,4,10,10,0,1000,10,512,100,5,0,1745.0999999999997
2,10,4,1000000,1,0,1000,1000,512,10000,2,29,120.22500000000001
2,10,4,10,10,1,1,1000,1024,10000,2,29,1.9416666666666671
2,10,4,1000000,10,0,1000,10,1024,100,2,29,1671.6416666666667
4,10,4,10,1,1,1000,10,512,100,5,0,227.73333333333335
2,1,2,1000000,1,1,1,10,1024,100,5,29,1.1333333333333331
2,10,2,10,1,0,1,1000,512,10000,5,29,1.1083333333333332
2,10,4,10,10,1,1000,1000,512,10000,2,0,1690.2416666666666
4,10,2,10,1,0,1,1000,512,10000,2,0,1.2666666666666664
4,10,2,1000000,10,1,1,10,1024,100,5,29,3.2499999999999996
2,10,4,1000000,1,0,1,10,512,100,5,0,1.1333333333333331
2,10,2,10,1,1,1,1000,512,10000,2,29,1.1166666666666665
4,1,2,1000000,1,0,1000,1000,1024,10000,5,29,185.29166666666671
2,10,2,10,1,0,1000,1000,512,10000,2,29,96.833333333333314
2,10,2,1000000,10,0,1000,1000,1024,10000,2,29,1462.3166666666666
2,10,4,10,1,0,1000,1000,1024,10000,5,29,124.81666666666666
4,10,4,10,1,0,1000,1000,1024,10000,2,29,209.39166666666668
4,10,2,1000000,1,1,1000,1000,1024,10000,5,29,189.20000000000002
2,10,2,1000000,10,1,1,1000,512,10000,5,29,1.8166666666666664
4,10,4,10,10,1,1000,1000,1024,10000,5,29,4998.5666666666666
2,1,2,1000000,10,0,1000,10,512,100,5,0,1516.8916666666667
2,1,2,10,1,0,1,10,1024,100,2,29,1.1333333333333331
2,10,4,1000000,10,1,1,1000,1024,10000,2,0,1.9000000000000001
4,10,4,10,1,0,1000,1000,512,10000,5,0,224.07500000000002
2,1,2,10,1,1,1000,10,512,100,5,0,104.07499999999999
4,1,4,1000000,1,1,1000,1000,1024,10000,5,29,227.85833333333335
2,10,2,10,1,1,1000,1000,1024,10000,5,0,101.30833333333334
2,1,2,1000000,10,0,1,1000,512,10000,5,0,1.8583333333333334
2,1,2,1000000,10,1,1000,10,1024,100,2,0,1521.625
2,10,4,1000000,10,0,1,10,1024,100,5,0,1.925
4,10,2,10,10,1,1000,1000,512,10000,2,0,4695.0500000000002
4,10,2,1000000,1,1,1000,10,512,100,2,0,173.48333333333335
4,10,4,10,1,0,1,1000,512,10000,5,0,1.2916666666666663
4,10,2,10,1,1,1000,10,512,100,5,0,197.43333333333337
2,10,2,1000000,1,1,1,1000,512,10000,2,29,1.1333333333333331
4,10,2,10,1,1,1000,10,512,100,2,29,222.2833333333333
2,10,4,10,1,1,1,1000,1024,10000,2,0,1.1166666666666665
2,10,4,10,10,0,1,10,1024,100,2,29,1.8916666666666668
2,1,2,1000000,10,1,1,10,512,100,5,0,1.8083333333333329
2,1,4,10,1,1,1,10,512,100,5,0,1.1333333333333331
2,10,2,10,10,1,1,10,512,100,5,0,1.8416666666666666
2,10,2,1000000,1,0,1,10,1024,100,5,29,1.1333333333333331
4,1,2,10,1,1,1,10,1024,100,5,0,1.2499999999999998
4,10,2,10,10,1,1,1000,1024,10000,2,29,3.3333333333333326
4,10,4,1000000,10,0,1000,10,1024,100,2,0,4117.2749999999996
4,10,2,1000000,10,0,1,1000,512,10000,2,0,3.1916666666666664
2,1,4,10,10,1,1000,1000,512,10000,2,29,1700.3416666666665
4,1,2,10,10,1,1000,1000,1024,10000,5,29,4099.1500000000005
4,10,4,10,10,0,1,1000,1024,10000,5,0,4.2333333333333334
4,10,2,1000000,1,1,1000,10,512,100,2,29,171.34999999999999
4,1,4,10,10,1,1000,1000,1024,10000,2,0,5760.7499999999991
4,10,4,10,1,0,1000,10,512,100,2,0,235.13333333333341
2,1,4,10,10,1,1,10,512,100,2,0,1.925
2,10,2,10,10,0,1000,1000,1024,10000,2,0,1471.0333333333331
4,1,2,1000000,1,0,1,10,1024,100,2,29,1.2583333333333331
2,1,2,1000000,1,1,1,10,512,100,5,29,1.1499999999999997
4,10,4,10,10,0,1000,1000,512,10000,2,29,5083.5249999999996
4,1,4,1000000,1,0,1,1000,512,10000,5,29,1.2583333333333331
2,10,2,10,10,0,1000,1000,1024,10000,5,29,1471.8500000000001
2,1,4,1000000,10,1,1000,1000,1024,10000,5,29,1655.5833333333333
2,1,4,1000000,1,1,1000,10,1024,100,2,0,120.52499999999998
2,10,4,10,1,1,1000,10,1024,100,2,0,118.31666666666666
2,10,2,1000000,1,0,1000,10,512,100,5,29,97.358333333333348
2,10,2,10,1,0,1,10,512,100,5,29,1.1166666666666665
2,1,2,10,10,0,1000,10,512,100,5,0,1515.8666666666666
2,10,4,1000000,1,1,1000,10,512,100,5,29,118.74166666666667
4,1,4,10,1,0,1,10,512,100,5,0,1.2666666666666664
2,10,2,1000000,1,0,1,10,512,100,2,0,1.1083333333333332
2,10,2,10,10,0,1,1000,512,10000,2,0,1.7833333333333332
4,1,2,1000000,10,1,1,1000,512,10000,5,29,3.5499999999999994
2,10,2,10,10,1,1,1000,512,10000,5,29,1.8666666666666665
4,1,2,10,1,0,1000,1000,512,10000,5,0,190.30000000000004
2,1,2,10,10,0,1,1000,1024,10000,5,29,2.2666666666666662
4,10,2,10,10,0,1000,10,512,100,5,0,4657.1999999999998
4,10,4,1000000,1,1,1000,1000,1024,10000,2,29,226.25833333333335
2,1,4,1000000,10,0,1000,1000,1024,10000,5,29,1889.6916666666668
2,1,2,1000000,1,0,1,1000,1024,10000,2,0,1.1083333333333332
4,1,4,1000000,1,1,1,10,512,100,2,29,1.2749999999999997
2,1,2,1000000,1,0,1,10,1024,100,2,29,1.0999999999999999
2,1,2,10,1,0,1000,1000,1024,10000,5,29,100.96666666666665
2,10,2,10,1,1,1,10,1024,100,5,0,1.1249999999999998
4,10,2,1000000,10,0,1,10,512,100,2,29,3.2999999999999994
4,1,2,10,10,0,1,1000,1024,10000,5,29,3.3166666666666664
2,1,2,1000000,1,1,1000,1000,512,10000,5,29,102.23333333333335
4,1,4,10,1,1,1,1000,512,10000,5,29,1.3083333333333331
2,10,2,10,10,1,1000,10,512,100,5,29,1420.4666666666669
2,1,4,1000000,10,0,1,10,512,100,2,29,1.8499999999999999
4,1,4,10,1,1,1,10,1024,100,2,29,1.2666666666666664
2,1,4,10,1,0,1,1000,512,10000,2,0,3.5833333333333339
2,1,2,1000000,1,0,1000,1000,512,10000,2,0,107.52500000000002
2,1,4,1000000,1,0,1000,10,1024,100,5,0,113.19166666666666
2,1,4,10,10,1,1,10,512,100,5,0,1.9916666666666665
2,1,4,1000000,10,0,1,10,512,100,5,29,1.8666666666666665
4,1,2,1000000,1,0,1000,1000,512,10000,2,29,190.65833333333333
4,10,4,1000000,10,1,1,10,512,100,2,29,4.2999999999999989
4,1,2,10,10,1,1000,10,1024,100,5,29,3757.9249999999993
2,1,2,1000000,1,0,1,10,512,100,2,0,1.1083333333333332
4,1,4,1000000,1,0,1,1000,512,10000,5,0,1.2916666666666663
4,10,2,1000000,1,1,1,10,512,100,5,0,1.2499999999999998
4,1,4,1000000,1,0,1000,1000,512,10000,5,0,255.11666666666667
2,1,4,1000000,10,1,1,1000,512,10000,2,0,2.291666666666667
4,1,2,10,10,1,1,10,1024,100,5,0,3.2333333333333325
4,1,2,10,10,0,1,10,1024,100,5,29,3.2333333333333325
2,1,2,1000000,10,1,1,1000,512,10000,5,29,2.2666666666666662
2,1,4,10,10,1,1,10,1024,100,5,29,1.8750000000000002
2,10,2,1000000,10,1,1,10,1024,100,2,29,2.2166666666666663
2,10,4,1000000,10,1,1,1000,1024,10000,5,0,2.0166666666666671
4,10,2,1000000,10,0,1,10,1024,100,5,0,3.274999999999999
2,10,2,10,1,1,1000,10,1024,100,5,29,93.916666666666671
4,10,2,10,1,0,1,10,1024,100,2,29,1.2499999999999998
2,10,2,1000000,1,0,1000,10,1024,100,5,29,96.308333333333337
2,1,4,10,1,1,1000,1000,512,10000,5,29,114.19166666666666
4,10,4,1000000,1,1,1,1000,512,10000,2,0,1.2666666666666664
2,10,4,1000000,10,0,1,1000,512,10000,5,0,1.9083333333333334
2,10,2,10,1,0,1000,10,512,100,2,29,97.708333333333329
2,10,2,1000000,1,1,1000,10,1024,100,5,0,98.041666666666671
2,10,4,1000000,10,1,1,10,1024,100,2,29,1.8833333333333335
4,10,2,1000000,1,1,1,10,1024,100,5,0,1.2666666666666664
4,10,2,10,10,0,1000,10,512,100,2,0,4412.9250000000002
4,10,4,1000000,10,1,1,1000,1024,10000,5,0,4.3499999999999988
4,10,2,1000000,1,0,1000,1000,512,10000,5,0,173.8416666666667
2,1,2,10,10,1,1,10,512,100,2,0,1.8083333333333329
2,1,4,1000000,10,1,1000,1000,512,10000,2,0,1689.9333333333334
